2017-06-06 00:22:21.879733 EDT | itr #30 | Saved
2017-06-06 00:22:21.880433 EDT | -----------------------  ---------------
2017-06-06 00:22:21.880550 EDT | PolicyExecTime               0.593406
2017-06-06 00:22:21.880651 EDT | EnvExecTime                 35.8571
2017-06-06 00:22:21.880745 EDT | ProcessExecTime              0.0256691
2017-06-06 00:22:21.880840 EDT | Iteration                   30
2017-06-06 00:22:21.880933 EDT | AverageDiscountedReturn    -99.9957
2017-06-06 00:22:21.881026 EDT | AverageReturn            -1000
2017-06-06 00:22:21.881120 EDT | ExplainedVariance            0.954597
2017-06-06 00:22:21.881213 EDT | NumTrajs                     1
2017-06-06 00:22:21.881306 EDT | Entropy                      2.6423
2017-06-06 00:22:21.881398 EDT | Perplexity                  14.0454
2017-06-06 00:22:21.881491 EDT | StdReturn                    0
2017-06-06 00:22:21.881584 EDT | MaxReturn                -1000
2017-06-06 00:22:21.881677 EDT | MinReturn                -1000
2017-06-06 00:22:21.881770 EDT | AveragePolicyStd             0.907535
2017-06-06 00:22:21.881863 EDT | LossBefore                  -4.29153e-09
2017-06-06 00:22:21.881956 EDT | LossAfter                   -0.000542031
2017-06-06 00:22:21.882048 EDT | MeanKLBefore                 0
2017-06-06 00:22:21.882141 EDT | MeanKL                       0.0099679
2017-06-06 00:22:21.882233 EDT | dLoss                        0.000542026
2017-06-06 00:22:21.882325 EDT | Time                      1111.69
2017-06-06 00:22:21.882418 EDT | ItrTime                     36.6007
2017-06-06 00:22:21.882510 EDT | -----------------------  ---------------
2017-06-06 00:22:21.882669 EDT | itr #31 | Obtaining samples...
2017-06-06 00:22:21.882775 EDT | itr #31 | Obtaining samples for iteration 31...
2017-06-06 00:22:57.893552 EDT | itr #31 | Processing samples...
2017-06-06 00:22:57.894400 EDT | itr #31 | fitting baseline...
2017-06-06 00:22:57.894805 EDT | itr #31 | fitted
2017-06-06 00:22:57.895037 EDT | itr #31 | Logging diagnostics...
2017-06-06 00:22:57.895208 EDT | itr #31 | Optimizing policy...
2017-06-06 00:22:57.895334 EDT | itr #31 | Computing loss before
2017-06-06 00:22:57.896878 EDT | itr #31 | Computing KL before
2017-06-06 00:22:57.898337 EDT | itr #31 | Optimizing
2017-06-06 00:22:57.898991 EDT | itr #31 | Start CG optimization: #parameters: 6879, #inputs: 1000, #subsample_inputs: 1000
2017-06-06 00:22:57.899119 EDT | itr #31 | computing loss before
2017-06-06 00:22:57.900364 EDT | itr #31 | performing update
2017-06-06 00:22:57.900492 EDT | itr #31 | computing gradient
2017-06-06 00:22:57.903292 EDT | itr #31 | gradient computed
2017-06-06 00:22:57.903441 EDT | itr #31 | computing descent direction
2017-06-06 00:22:58.002966 EDT | itr #31 | descent direction computed
2017-06-06 00:22:58.005358 EDT | itr #31 | backtrack iters: 0
2017-06-06 00:22:58.005499 EDT | itr #31 | computing loss after
2017-06-06 00:22:58.005604 EDT | itr #31 | optimization finished
2017-06-06 00:22:58.005707 EDT | itr #31 | Computing KL after
2017-06-06 00:22:58.006982 EDT | itr #31 | Computing loss after
2017-06-06 00:22:58.008404 EDT | itr #31 | Saving snapshot...
2017-06-06 00:22:58.008544 EDT | itr #31 | Saved
2017-06-06 00:22:58.009244 EDT | -----------------------  ---------------
2017-06-06 00:22:58.009361 EDT | PolicyExecTime               0.586282
2017-06-06 00:22:58.009461 EDT | EnvExecTime                 35.3836
2017-06-06 00:22:58.009557 EDT | ProcessExecTime              0.024785
2017-06-06 00:22:58.009650 EDT | Iteration                   31
2017-06-06 00:22:58.009744 EDT | AverageDiscountedReturn    -99.9957
2017-06-06 00:22:58.009837 EDT | AverageReturn            -1000
2017-06-06 00:22:58.009930 EDT | ExplainedVariance            0.954597
2017-06-06 00:22:58.010022 EDT | NumTrajs                     1
2017-06-06 00:22:58.010115 EDT | Entropy                      2.64425
2017-06-06 00:22:58.010207 EDT | Perplexity                  14.0728
2017-06-06 00:22:58.010311 EDT | StdReturn                    0
2017-06-06 00:22:58.010406 EDT | MaxReturn                -1000
2017-06-06 00:22:58.010502 EDT | MinReturn                -1000
2017-06-06 00:22:58.010594 EDT | AveragePolicyStd             0.908416
2017-06-06 00:22:58.010687 EDT | LossBefore                   6.19888e-09
2017-06-06 00:22:58.010780 EDT | LossAfter                   -0.00310156
2017-06-06 00:22:58.010873 EDT | MeanKLBefore                 0
2017-06-06 00:22:58.010966 EDT | MeanKL                       0.00999594
2017-06-06 00:22:58.011059 EDT | dLoss                        0.00310156
2017-06-06 00:22:58.011152 EDT | Time                      1147.82
2017-06-06 00:22:58.011244 EDT | ItrTime                     36.126
2017-06-06 00:22:58.011337 EDT | -----------------------  ---------------
2017-06-06 00:22:58.011495 EDT | itr #32 | Obtaining samples...
2017-06-06 00:22:58.011602 EDT | itr #32 | Obtaining samples for iteration 32...
2017-06-06 00:23:32.786417 EDT | itr #32 | Processing samples...
2017-06-06 00:23:32.787402 EDT | itr #32 | fitting baseline...
2017-06-06 00:23:32.787870 EDT | itr #32 | fitted
2017-06-06 00:23:32.788125 EDT | itr #32 | Logging diagnostics...
2017-06-06 00:23:32.788312 EDT | itr #32 | Optimizing policy...
2017-06-06 00:23:32.788497 EDT | itr #32 | Computing loss before
2017-06-06 00:23:32.790169 EDT | itr #32 | Computing KL before
2017-06-06 00:23:32.791697 EDT | itr #32 | Optimizing
2017-06-06 00:23:32.792585 EDT | itr #32 | Start CG optimization: #parameters: 6879, #inputs: 1000, #subsample_inputs: 1000
2017-06-06 00:23:32.792710 EDT | itr #32 | computing loss before
2017-06-06 00:23:32.794250 EDT | itr #32 | performing update
2017-06-06 00:23:32.794408 EDT | itr #32 | computing gradient
2017-06-06 00:23:32.797006 EDT | itr #32 | gradient computed
2017-06-06 00:23:32.797156 EDT | itr #32 | computing descent direction
2017-06-06 00:23:32.888262 EDT | itr #32 | descent direction computed
2017-06-06 00:23:32.917175 EDT | itr #32 | Line search condition violated. Rejecting the step!
2017-06-06 00:23:32.917343 EDT | itr #32 | Violated because constraint mean_kl is violated
2017-06-06 00:23:32.918322 EDT | itr #32 | backtrack iters: 14
2017-06-06 00:23:32.918450 EDT | itr #32 | computing loss after
2017-06-06 00:23:32.918553 EDT | itr #32 | optimization finished
2017-06-06 00:23:32.918657 EDT | itr #32 | Computing KL after
2017-06-06 00:23:32.919769 EDT | itr #32 | Computing loss after
2017-06-06 00:23:32.920924 EDT | itr #32 | Saving snapshot...
2017-06-06 00:23:32.921066 EDT | itr #32 | Saved
2017-06-06 00:23:32.921764 EDT | -----------------------  ---------------
2017-06-06 00:23:32.921882 EDT | PolicyExecTime               0.570044
2017-06-06 00:23:32.921983 EDT | EnvExecTime                 34.1673
2017-06-06 00:23:32.922081 EDT | ProcessExecTime              0.0225854
2017-06-06 00:23:32.922177 EDT | Iteration                   32
2017-06-06 00:23:32.922273 EDT | AverageDiscountedReturn    -99.9957
2017-06-06 00:23:32.922369 EDT | AverageReturn            -1000
2017-06-06 00:23:32.922465 EDT | ExplainedVariance            0.954597
2017-06-06 00:23:32.922562 EDT | NumTrajs                     1
2017-06-06 00:23:32.922659 EDT | Entropy                      2.63936
2017-06-06 00:23:32.922755 EDT | Perplexity                  14.0042
2017-06-06 00:23:32.922852 EDT | StdReturn                    0
2017-06-06 00:23:32.922950 EDT | MaxReturn                -1000
2017-06-06 00:23:32.923048 EDT | MinReturn                -1000
2017-06-06 00:23:32.923146 EDT | AveragePolicyStd             0.906121
2017-06-06 00:23:32.923244 EDT | LossBefore                   6.67572e-09
2017-06-06 00:23:32.923342 EDT | LossAfter                    6.67572e-09
2017-06-06 00:23:32.923438 EDT | MeanKLBefore                 0
2017-06-06 00:23:32.923531 EDT | MeanKL                       0
2017-06-06 00:23:32.923629 EDT | dLoss                        0
2017-06-06 00:23:32.923727 EDT | Time                      1182.73
2017-06-06 00:23:32.923822 EDT | ItrTime                     34.9097
2017-06-06 00:23:32.923918 EDT | -----------------------  ---------------
2017-06-06 00:23:32.924125 EDT | itr #33 | Obtaining samples...
2017-06-06 00:23:32.924238 EDT | itr #33 | Obtaining samples for iteration 33...
2017-06-06 00:24:08.195606 EDT | itr #33 | Processing samples...
2017-06-06 00:24:08.196436 EDT | itr #33 | fitting baseline...
2017-06-06 00:24:08.196858 EDT | itr #33 | fitted
2017-06-06 00:24:08.197094 EDT | itr #33 | Logging diagnostics...
2017-06-06 00:24:08.197273 EDT | itr #33 | Optimizing policy...
2017-06-06 00:24:08.197404 EDT | itr #33 | Computing loss before
2017-06-06 00:24:08.198818 EDT | itr #33 | Computing KL before
2017-06-06 00:24:08.200060 EDT | itr #33 | Optimizing
2017-06-06 00:24:08.200657 EDT | itr #33 | Start CG optimization: #parameters: 6879, #inputs: 1000, #subsample_inputs: 1000
2017-06-06 00:24:08.200790 EDT | itr #33 | computing loss before
2017-06-06 00:24:08.202172 EDT | itr #33 | performing update
2017-06-06 00:24:08.202366 EDT | itr #33 | computing gradient
2017-06-06 00:24:08.204693 EDT | itr #33 | gradient computed
2017-06-06 00:24:08.204842 EDT | itr #33 | computing descent direction
2017-06-06 00:24:08.302680 EDT | itr #33 | descent direction computed
2017-06-06 00:24:08.305008 EDT | itr #33 | backtrack iters: 0
2017-06-06 00:24:08.305178 EDT | itr #33 | computing loss after
2017-06-06 00:24:08.305295 EDT | itr #33 | optimization finished
2017-06-06 00:24:08.305404 EDT | itr #33 | Computing KL after
2017-06-06 00:24:08.306586 EDT | itr #33 | Computing loss after
2017-06-06 00:24:08.307761 EDT | itr #33 | Saving snapshot...
2017-06-06 00:24:08.307902 EDT | itr #33 | Saved
2017-06-06 00:24:08.308603 EDT | -----------------------  ---------------
2017-06-06 00:24:08.308720 EDT | PolicyExecTime               0.574985
2017-06-06 00:24:08.308820 EDT | EnvExecTime                 34.6569
2017-06-06 00:24:08.308916 EDT | ProcessExecTime              0.0239439
2017-06-06 00:24:08.309010 EDT | Iteration                   33
2017-06-06 00:24:08.309104 EDT | AverageDiscountedReturn    -99.9957
2017-06-06 00:24:08.309197 EDT | AverageReturn            -1000
2017-06-06 00:24:08.309291 EDT | ExplainedVariance            0.954597
2017-06-06 00:24:08.309384 EDT | NumTrajs                     1
2017-06-06 00:24:08.309477 EDT | Entropy                      2.63936
2017-06-06 00:24:08.309569 EDT | Perplexity                  14.0042
2017-06-06 00:24:08.309662 EDT | StdReturn                    0
2017-06-06 00:24:08.309754 EDT | MaxReturn                -1000
2017-06-06 00:24:08.309847 EDT | MinReturn                -1000
2017-06-06 00:24:08.309939 EDT | AveragePolicyStd             0.906121
2017-06-06 00:24:08.310032 EDT | LossBefore                   1.00136e-08
2017-06-06 00:24:08.310124 EDT | LossAfter                   -0.00164642
2017-06-06 00:24:08.310216 EDT | MeanKLBefore                 0
2017-06-06 00:24:08.310310 EDT | MeanKL                       0.00999071
2017-06-06 00:24:08.310403 EDT | dLoss                        0.00164643
2017-06-06 00:24:08.310495 EDT | Time                      1218.11
2017-06-06 00:24:08.310587 EDT | ItrTime                     35.3839
2017-06-06 00:24:08.310679 EDT | -----------------------  ---------------
2017-06-06 00:24:08.310837 EDT | itr #34 | Obtaining samples...
2017-06-06 00:24:08.310942 EDT | itr #34 | Obtaining samples for iteration 34...
2017-06-06 00:24:44.708828 EDT | itr #34 | Processing samples...
2017-06-06 00:24:44.709692 EDT | itr #34 | fitting baseline...
2017-06-06 00:24:44.710125 EDT | itr #34 | fitted
2017-06-06 00:24:44.710367 EDT | itr #34 | Logging diagnostics...
2017-06-06 00:24:44.710548 EDT | itr #34 | Optimizing policy...
2017-06-06 00:24:44.710679 EDT | itr #34 | Computing loss before
2017-06-06 00:24:44.712042 EDT | itr #34 | Computing KL before
2017-06-06 00:24:44.713362 EDT | itr #34 | Optimizing
2017-06-06 00:24:44.714027 EDT | itr #34 | Start CG optimization: #parameters: 6879, #inputs: 1000, #subsample_inputs: 1000
2017-06-06 00:24:44.714161 EDT | itr #34 | computing loss before
2017-06-06 00:24:44.715512 EDT | itr #34 | performing update
2017-06-06 00:24:44.716467 EDT | itr #34 | computing gradient
2017-06-06 00:24:44.718815 EDT | itr #34 | gradient computed
2017-06-06 00:24:44.718968 EDT | itr #34 | computing descent direction
2017-06-06 00:24:44.763729 EDT | itr #34 | descent direction computed
2017-06-06 00:24:44.801576 EDT | itr #34 | Line search condition violated. Rejecting the step!
2017-06-06 00:24:44.801785 EDT | itr #34 | Violated because loss not improving
2017-06-06 00:24:44.803017 EDT | itr #34 | backtrack iters: 14
2017-06-06 00:24:44.803183 EDT | itr #34 | computing loss after
2017-06-06 00:24:44.803306 EDT | itr #34 | optimization finished
2017-06-06 00:24:44.803434 EDT | itr #34 | Computing KL after
2017-06-06 00:24:44.805259 EDT | itr #34 | Computing loss after
2017-06-06 00:24:44.807006 EDT | itr #34 | Saving snapshot...
2017-06-06 00:24:44.807177 EDT | itr #34 | Saved
2017-06-06 00:24:44.808023 EDT | -----------------------  ---------------
2017-06-06 00:24:44.808160 EDT | PolicyExecTime               0.58755
2017-06-06 00:24:44.808278 EDT | EnvExecTime                 35.7688
2017-06-06 00:24:44.808391 EDT | ProcessExecTime              0.025382
2017-06-06 00:24:44.808501 EDT | Iteration                   34
2017-06-06 00:24:44.808612 EDT | AverageDiscountedReturn    -99.9957
2017-06-06 00:24:44.808721 EDT | AverageReturn            -1000
2017-06-06 00:24:44.808832 EDT | ExplainedVariance            0.954597
2017-06-06 00:24:44.808941 EDT | NumTrajs                     1
2017-06-06 00:24:44.809050 EDT | Entropy                      2.64132
2017-06-06 00:24:44.809159 EDT | Perplexity                  14.0317
2017-06-06 00:24:44.809269 EDT | StdReturn                    0
2017-06-06 00:24:44.809383 EDT | MaxReturn                -1000
2017-06-06 00:24:44.809492 EDT | MinReturn                -1000
2017-06-06 00:24:44.809601 EDT | AveragePolicyStd             0.907023
2017-06-06 00:24:44.809724 EDT | LossBefore                  -2.86102e-09
2017-06-06 00:24:44.809828 EDT | LossAfter                   -2.86102e-09
2017-06-06 00:24:44.809933 EDT | MeanKLBefore                 0
2017-06-06 00:24:44.810037 EDT | MeanKL                       0
2017-06-06 00:24:44.810142 EDT | dLoss                        0
2017-06-06 00:24:44.810247 EDT | Time                      1254.61
2017-06-06 00:24:44.810353 EDT | ItrTime                     36.4965
2017-06-06 00:24:44.810459 EDT | -----------------------  ---------------
2017-06-06 00:24:44.810650 EDT | itr #35 | Obtaining samples...
2017-06-06 00:24:44.810771 EDT | itr #35 | Obtaining samples for iteration 35...
2017-06-06 00:25:20.403017 EDT | itr #35 | Processing samples...
2017-06-06 00:25:20.403846 EDT | itr #35 | fitting baseline...
2017-06-06 00:25:20.404259 EDT | itr #35 | fitted
2017-06-06 00:25:20.404496 EDT | itr #35 | Logging diagnostics...
2017-06-06 00:25:20.404672 EDT | itr #35 | Optimizing policy...
2017-06-06 00:25:20.404799 EDT | itr #35 | Computing loss before
2017-06-06 00:25:20.406222 EDT | itr #35 | Computing KL before
2017-06-06 00:25:20.407664 EDT | itr #35 | Optimizing
2017-06-06 00:25:20.408253 EDT | itr #35 | Start CG optimization: #parameters: 6879, #inputs: 1000, #subsample_inputs: 1000
2017-06-06 00:25:20.408385 EDT | itr #35 | computing loss before
2017-06-06 00:25:20.409608 EDT | itr #35 | performing update
2017-06-06 00:25:20.409741 EDT | itr #35 | computing gradient
2017-06-06 00:25:20.411845 EDT | itr #35 | gradient computed
2017-06-06 00:25:20.411984 EDT | itr #35 | computing descent direction
2017-06-06 00:25:20.502687 EDT | itr #35 | descent direction computed
2017-06-06 00:25:20.529912 EDT | itr #35 | Line search condition violated. Rejecting the step!
2017-06-06 00:25:20.530077 EDT | itr #35 | Violated because loss not improving
2017-06-06 00:25:20.530185 EDT | itr #35 | Violated because constraint mean_kl is violated
2017-06-06 00:25:20.531098 EDT | itr #35 | backtrack iters: 14
2017-06-06 00:25:20.531231 EDT | itr #35 | computing loss after
2017-06-06 00:25:20.531334 EDT | itr #35 | optimization finished
2017-06-06 00:25:20.531436 EDT | itr #35 | Computing KL after
2017-06-06 00:25:20.532476 EDT | itr #35 | Computing loss after
2017-06-06 00:25:20.533591 EDT | itr #35 | Saving snapshot...
2017-06-06 00:25:20.533723 EDT | itr #35 | Saved
2017-06-06 00:25:20.534406 EDT | -----------------------  ---------------
2017-06-06 00:25:20.534522 EDT | PolicyExecTime               0.579385
2017-06-06 00:25:20.534622 EDT | EnvExecTime                 34.9702
2017-06-06 00:25:20.534719 EDT | ProcessExecTime              0.023932
2017-06-06 00:25:20.534814 EDT | Iteration                   35
2017-06-06 00:25:20.534909 EDT | AverageDiscountedReturn    -99.9957
2017-06-06 00:25:20.535003 EDT | AverageReturn            -1000
2017-06-06 00:25:20.535097 EDT | ExplainedVariance            0.954597
2017-06-06 00:25:20.535191 EDT | NumTrajs                     1
2017-06-06 00:25:20.535285 EDT | Entropy                      2.64132
2017-06-06 00:25:20.535378 EDT | Perplexity                  14.0317
2017-06-06 00:25:20.535472 EDT | StdReturn                    0
2017-06-06 00:25:20.535565 EDT | MaxReturn                -1000
2017-06-06 00:25:20.535659 EDT | MinReturn                -1000
2017-06-06 00:25:20.535752 EDT | AveragePolicyStd             0.907023
2017-06-06 00:25:20.535845 EDT | LossBefore                   7.62939e-09
2017-06-06 00:25:20.535939 EDT | LossAfter                    7.62939e-09
2017-06-06 00:25:20.536032 EDT | MeanKLBefore                 0
2017-06-06 00:25:20.536126 EDT | MeanKL                       0
2017-06-06 00:25:20.536219 EDT | dLoss                        0
2017-06-06 00:25:20.536312 EDT | Time                      1290.34
2017-06-06 00:25:20.536406 EDT | ItrTime                     35.7232
2017-06-06 00:25:20.536499 EDT | -----------------------  ---------------
2017-06-06 00:25:20.536666 EDT | itr #36 | Obtaining samples...
2017-06-06 00:25:20.536777 EDT | itr #36 | Obtaining samples for iteration 36...
2017-06-06 00:25:56.052989 EDT | itr #36 | Processing samples...
2017-06-06 00:25:56.053828 EDT | itr #36 | fitting baseline...
2017-06-06 00:25:56.054248 EDT | itr #36 | fitted
2017-06-06 00:25:56.054482 EDT | itr #36 | Logging diagnostics...
2017-06-06 00:25:56.054658 EDT | itr #36 | Optimizing policy...
2017-06-06 00:25:56.054786 EDT | itr #36 | Computing loss before
2017-06-06 00:25:56.056386 EDT | itr #36 | Computing KL before
2017-06-06 00:25:56.057755 EDT | itr #36 | Optimizing
2017-06-06 00:25:56.058299 EDT | itr #36 | Start CG optimization: #parameters: 6879, #inputs: 1000, #subsample_inputs: 1000
2017-06-06 00:25:56.058432 EDT | itr #36 | computing loss before
2017-06-06 00:25:56.059639 EDT | itr #36 | performing update
2017-06-06 00:25:56.059772 EDT | itr #36 | computing gradient
2017-06-06 00:25:56.061954 EDT | itr #36 | gradient computed
2017-06-06 00:25:56.062093 EDT | itr #36 | computing descent direction
2017-06-06 00:25:56.169613 EDT | itr #36 | descent direction computed
2017-06-06 00:25:56.175815 EDT | itr #36 | backtrack iters: 1
2017-06-06 00:25:56.176026 EDT | itr #36 | computing loss after
2017-06-06 00:25:56.176179 EDT | itr #36 | optimization finished
2017-06-06 00:25:56.176309 EDT | itr #36 | Computing KL after
2017-06-06 00:25:56.178194 EDT | itr #36 | Computing loss after
2017-06-06 00:25:56.179917 EDT | itr #36 | Saving snapshot...
2017-06-06 00:25:56.180098 EDT | itr #36 | Saved
2017-06-06 00:25:56.180925 EDT | -----------------------  --------------
2017-06-06 00:25:56.181063 EDT | PolicyExecTime               0.589257
2017-06-06 00:25:56.181181 EDT | EnvExecTime                 34.8867
2017-06-06 00:25:56.181295 EDT | ProcessExecTime              0.0244331
2017-06-06 00:25:56.181406 EDT | Iteration                   36
2017-06-06 00:25:56.181515 EDT | AverageDiscountedReturn    -99.9957
2017-06-06 00:25:56.181622 EDT | AverageReturn            -1000
2017-06-06 00:25:56.181732 EDT | ExplainedVariance            0.954597
2017-06-06 00:25:56.181842 EDT | NumTrajs                     1
2017-06-06 00:25:56.181949 EDT | Entropy                      2.64132
2017-06-06 00:25:56.182056 EDT | Perplexity                  14.0317
2017-06-06 00:25:56.182177 EDT | StdReturn                    0
2017-06-06 00:25:56.182288 EDT | MaxReturn                -1000
2017-06-06 00:25:56.182399 EDT | MinReturn                -1000
2017-06-06 00:25:56.182508 EDT | AveragePolicyStd             0.907023
2017-06-06 00:25:56.182617 EDT | LossBefore                  -3.8147e-09
2017-06-06 00:25:56.182726 EDT | LossAfter                   -0.00602203
2017-06-06 00:25:56.182836 EDT | MeanKLBefore                 0
2017-06-06 00:25:56.182946 EDT | MeanKL                       0.00733865
2017-06-06 00:25:56.183055 EDT | dLoss                        0.00602202
2017-06-06 00:25:56.183170 EDT | Time                      1325.99
2017-06-06 00:25:56.183280 EDT | ItrTime                     35.6436
2017-06-06 00:25:56.183409 EDT | -----------------------  --------------
2017-06-06 00:25:56.183595 EDT | itr #37 | Obtaining samples...
2017-06-06 00:25:56.183741 EDT | itr #37 | Obtaining samples for iteration 37...
2017-06-06 00:26:31.986697 EDT | itr #37 | Processing samples...
2017-06-06 00:26:31.987578 EDT | itr #37 | fitting baseline...
2017-06-06 00:26:31.988009 EDT | itr #37 | fitted
2017-06-06 00:26:31.988254 EDT | itr #37 | Logging diagnostics...
2017-06-06 00:26:31.988439 EDT | itr #37 | Optimizing policy...
2017-06-06 00:26:31.988572 EDT | itr #37 | Computing loss before
2017-06-06 00:26:31.990039 EDT | itr #37 | Computing KL before
2017-06-06 00:26:31.991373 EDT | itr #37 | Optimizing
2017-06-06 00:26:31.992085 EDT | itr #37 | Start CG optimization: #parameters: 6879, #inputs: 1000, #subsample_inputs: 1000
2017-06-06 00:26:31.992231 EDT | itr #37 | computing loss before
2017-06-06 00:26:31.993602 EDT | itr #37 | performing update
2017-06-06 00:26:31.993744 EDT | itr #37 | computing gradient
2017-06-06 00:26:31.996072 EDT | itr #37 | gradient computed
2017-06-06 00:26:31.996217 EDT | itr #37 | computing descent direction
2017-06-06 00:26:32.094016 EDT | itr #37 | descent direction computed
2017-06-06 00:26:32.098105 EDT | itr #37 | backtrack iters: 1
2017-06-06 00:26:32.098271 EDT | itr #37 | computing loss after
2017-06-06 00:26:32.098378 EDT | itr #37 | optimization finished
2017-06-06 00:26:32.098483 EDT | itr #37 | Computing KL after
2017-06-06 00:26:32.099644 EDT | itr #37 | Computing loss after
2017-06-06 00:26:32.100907 EDT | itr #37 | Saving snapshot...
2017-06-06 00:26:32.101066 EDT | itr #37 | Saved
2017-06-06 00:26:32.101783 EDT | -----------------------  --------------
2017-06-06 00:26:32.101910 EDT | PolicyExecTime               0.584199
2017-06-06 00:26:32.102016 EDT | EnvExecTime                 35.1759
2017-06-06 00:26:32.102141 EDT | ProcessExecTime              0.0253284
2017-06-06 00:26:32.102250 EDT | Iteration                   37
2017-06-06 00:26:32.102345 EDT | AverageDiscountedReturn    -99.9957
2017-06-06 00:26:32.102439 EDT | AverageReturn            -1000
2017-06-06 00:26:32.102534 EDT | ExplainedVariance            0.954597
2017-06-06 00:26:32.102628 EDT | NumTrajs                     1
2017-06-06 00:26:32.102739 EDT | Entropy                      2.58223
2017-06-06 00:26:32.102835 EDT | Perplexity                  13.2265
2017-06-06 00:26:32.102934 EDT | StdReturn                    0
2017-06-06 00:26:32.103051 EDT | MaxReturn                -1000
2017-06-06 00:26:32.103150 EDT | MinReturn                -1000
2017-06-06 00:26:32.103246 EDT | AveragePolicyStd             0.880022
2017-06-06 00:26:32.103344 EDT | LossBefore                   3.8147e-09
2017-06-06 00:26:32.103443 EDT | LossAfter                   -0.00298268
2017-06-06 00:26:32.103540 EDT | MeanKLBefore                 0
2017-06-06 00:26:32.103636 EDT | MeanKL                       0.00640093
2017-06-06 00:26:32.103744 EDT | dLoss                        0.00298268
2017-06-06 00:26:32.103840 EDT | Time                      1361.91
2017-06-06 00:26:32.103933 EDT | ItrTime                     35.9176
2017-06-06 00:26:32.104027 EDT | -----------------------  --------------
2017-06-06 00:26:32.104216 EDT | itr #38 | Obtaining samples...
2017-06-06 00:26:32.104327 EDT | itr #38 | Obtaining samples for iteration 38...
2017-06-06 00:27:07.777998 EDT | itr #38 | Processing samples...
2017-06-06 00:27:07.779060 EDT | itr #38 | fitting baseline...
2017-06-06 00:27:07.779481 EDT | itr #38 | fitted
2017-06-06 00:27:07.779711 EDT | itr #38 | Logging diagnostics...
2017-06-06 00:27:07.779885 EDT | itr #38 | Optimizing policy...
2017-06-06 00:27:07.780011 EDT | itr #38 | Computing loss before
2017-06-06 00:27:07.781688 EDT | itr #38 | Computing KL before
2017-06-06 00:27:07.783083 EDT | itr #38 | Optimizing
2017-06-06 00:27:07.783692 EDT | itr #38 | Start CG optimization: #parameters: 6879, #inputs: 1000, #subsample_inputs: 1000
2017-06-06 00:27:07.783813 EDT | itr #38 | computing loss before
2017-06-06 00:27:07.785187 EDT | itr #38 | performing update
2017-06-06 00:27:07.785373 EDT | itr #38 | computing gradient
2017-06-06 00:27:07.788049 EDT | itr #38 | gradient computed
2017-06-06 00:27:07.788205 EDT | itr #38 | computing descent direction
2017-06-06 00:27:07.854087 EDT | itr #38 | descent direction computed
2017-06-06 00:27:07.856472 EDT | itr #38 | backtrack iters: 0
2017-06-06 00:27:07.856676 EDT | itr #38 | computing loss after
2017-06-06 00:27:07.856829 EDT | itr #38 | optimization finished
2017-06-06 00:27:07.857017 EDT | itr #38 | Computing KL after
2017-06-06 00:27:07.858498 EDT | itr #38 | Computing loss after
2017-06-06 00:27:07.859907 EDT | itr #38 | Saving snapshot...
2017-06-06 00:27:07.860067 EDT | itr #38 | Saved
2017-06-06 00:27:07.860812 EDT | -----------------------  ---------------
2017-06-06 00:27:07.860935 EDT | PolicyExecTime               0.586794
2017-06-06 00:27:07.861041 EDT | EnvExecTime                 35.0464
2017-06-06 00:27:07.861144 EDT | ProcessExecTime              0.0246563
2017-06-06 00:27:07.861245 EDT | Iteration                   38
2017-06-06 00:27:07.861345 EDT | AverageDiscountedReturn    -99.9957
2017-06-06 00:27:07.861443 EDT | AverageReturn            -1000
2017-06-06 00:27:07.861546 EDT | ExplainedVariance            0.954597
2017-06-06 00:27:07.861646 EDT | NumTrajs                     1
2017-06-06 00:27:07.861746 EDT | Entropy                      2.58232
2017-06-06 00:27:07.861845 EDT | Perplexity                  13.2278
2017-06-06 00:27:07.861944 EDT | StdReturn                    0
2017-06-06 00:27:07.862042 EDT | MaxReturn                -1000
2017-06-06 00:27:07.862141 EDT | MinReturn                -1000
2017-06-06 00:27:07.862241 EDT | AveragePolicyStd             0.880062
2017-06-06 00:27:07.862340 EDT | LossBefore                   1.81198e-08
2017-06-06 00:27:07.862439 EDT | LossAfter                   -0.000363706
2017-06-06 00:27:07.862538 EDT | MeanKLBefore                 0
2017-06-06 00:27:07.862637 EDT | MeanKL                       0.00996087
2017-06-06 00:27:07.862735 EDT | dLoss                        0.000363724
2017-06-06 00:27:07.862835 EDT | Time                      1397.67
2017-06-06 00:27:07.862935 EDT | ItrTime                     35.756
2017-06-06 00:27:07.863035 EDT | -----------------------  ---------------
2017-06-06 00:27:07.863203 EDT | itr #39 | Obtaining samples...
2017-06-06 00:27:07.863316 EDT | itr #39 | Obtaining samples for iteration 39...
2017-06-06 00:27:44.649696 EDT | itr #39 | Processing samples...
2017-06-06 00:27:44.650512 EDT | itr #39 | fitting baseline...
2017-06-06 00:27:44.650914 EDT | itr #39 | fitted
2017-06-06 00:27:44.651143 EDT | itr #39 | Logging diagnostics...
2017-06-06 00:27:44.651436 EDT | itr #39 | Optimizing policy...
2017-06-06 00:27:44.651563 EDT | itr #39 | Computing loss before
2017-06-06 00:27:44.653304 EDT | itr #39 | Computing KL before
2017-06-06 00:27:44.654632 EDT | itr #39 | Optimizing
